,parent,fitness,sigma,sigma_v,covar
1683,[3.28282790e-44 3.85231525e-43],1.4948102402197185e-85,3.99738599424171,[-1.65664623e-42  1.75287411e-42],"[[ 3.64416728e-85 -7.68970843e-86]
 [-7.68970843e-86  1.21202471e-85]]"
1684,[3.28282790e-44 3.85231525e-43],1.4948102402197185e-85,3.5614600679058284,[ 6.96049215e-43 -2.15835159e-42],"[[ 3.64416728e-85 -7.68970843e-86]
 [-7.68970843e-86  1.21202471e-85]]"
1685,[3.28282790e-44 3.85231525e-43],1.4948102402197185e-85,3.1730730616355944,[-3.31077688e-42  2.62022584e-43],"[[ 3.64416728e-85 -7.68970843e-86]
 [-7.68970843e-86  1.21202471e-85]]"
1686,[3.28282790e-44 3.85231525e-43],1.4948102402197185e-85,2.8270407255746077,[ 1.15364395e-42 -3.08606328e-43],"[[ 3.64416728e-85 -7.68970843e-86]
 [-7.68970843e-86  1.21202471e-85]]"
1687,[3.28282790e-44 3.85231525e-43],1.4948102402197185e-85,2.518744166558132,[-3.09565913e-43  1.17243030e-42],"[[ 3.64416728e-85 -7.68970843e-86]
 [-7.68970843e-86  1.21202471e-85]]"
1688,[3.28282790e-44 3.85231525e-43],1.4948102402197185e-85,2.244068194412431,[ 5.09473367e-43 -1.71248035e-42],"[[ 3.64416728e-85 -7.68970843e-86]
 [-7.68970843e-86  1.21202471e-85]]"
1689,[3.28282790e-44 3.85231525e-43],1.4948102402197185e-85,1.9993463917595706,[ 1.78687098e-42 -1.96581747e-44],"[[ 3.64416728e-85 -7.68970843e-86]
 [-7.68970843e-86  1.21202471e-85]]"
1690,[3.28282790e-44 3.85231525e-43],1.4948102402197185e-85,1.781312174110938,[-2.48397088e-43  6.33729560e-44],"[[ 3.64416728e-85 -7.68970843e-86]
 [-7.68970843e-86  1.21202471e-85]]"
1691,[3.28282790e-44 3.85231525e-43],1.4948102402197185e-85,1.5870551869920353,[ 5.66359279e-43 -2.57538128e-43],"[[ 3.64416728e-85 -7.68970843e-86]
 [-7.68970843e-86  1.21202471e-85]]"
1692,[3.28282790e-44 3.85231525e-43],1.4948102402197185e-85,1.4139824580806237,[5.41842263e-43 3.18245794e-44],"[[ 3.64416728e-85 -7.68970843e-86]
 [-7.68970843e-86  1.21202471e-85]]"
1693,[3.28282790e-44 3.85231525e-43],1.4948102402197185e-85,1.2597837858109446,[ 3.85317429e-43 -4.02476905e-43],"[[ 3.64416728e-85 -7.68970843e-86]
 [-7.68970843e-86  1.21202471e-85]]"
1694,[3.28282790e-44 3.85231525e-43],1.4948102402197185e-85,1.1224009024457529,[-1.74560542e-43  4.72162471e-43],"[[ 3.64416728e-85 -7.68970843e-86]
 [-7.68970843e-86  1.21202471e-85]]"
1695,[3.28282790e-44 3.85231525e-43],1.4948102402197185e-85,1.0000000000000762,[-2.99076502e-43  7.45451405e-44],"[[ 3.64416728e-85 -7.68970843e-86]
 [-7.68970843e-86  1.21202471e-85]]"
1696,[3.28282790e-44 3.85231525e-43],1.4948102402197185e-85,0.8909472522884786,[ 3.09196095e-43 -2.71458064e-43],"[[ 3.64416728e-85 -7.68970843e-86]
 [-7.68970843e-86  1.21202471e-85]]"
1697,[3.42024374e-43 1.13773461e-43],1.2992507288104674e-85,1.413982458080624,[-1.64717775e-43  3.08907656e-43],"[[ 3.64416728e-85 -7.68970843e-86]
 [-7.68970843e-86  1.21202471e-85]]"
1698,[3.42024374e-43 1.13773461e-43],1.2992507288104674e-85,1.2597837858109449,[-6.48224422e-43 -4.57897174e-43],"[[ 3.64416728e-85 -7.68970843e-86]
 [-7.68970843e-86  1.21202471e-85]]"
1699,[3.42024374e-43 1.13773461e-43],1.2992507288104674e-85,1.122400902445753,[ 3.01565339e-43 -3.49833935e-43],"[[ 3.64416728e-85 -7.68970843e-86]
 [-7.68970843e-86  1.21202471e-85]]"
1700,[3.42024374e-43 1.13773461e-43],1.2992507288104674e-85,1.0000000000000764,[-5.11533999e-43  3.80398951e-43],"[[ 2.12190470e-85 -1.44857359e-85]
 [-1.44857359e-85  2.13167336e-85]]"
1701,[3.42024374e-43 1.13773461e-43],1.2992507288104674e-85,0.8909472522884788,[ 5.76619922e-43 -8.03780711e-43],"[[ 2.12190470e-85 -1.44857359e-85]
 [-1.44857359e-85  2.13167336e-85]]"
1702,[3.42024374e-43 1.13773461e-43],1.2992507288104674e-85,0.7937870063603297,[-6.18537751e-44  3.19445543e-43],"[[ 2.12190470e-85 -1.44857359e-85]
 [-1.44857359e-85  2.13167336e-85]]"
1703,[3.42024374e-43 1.13773461e-43],1.2992507288104674e-85,0.707222352218979,[ 3.97433856e-43 -2.69416461e-43],"[[ 2.12190470e-85 -1.44857359e-85]
 [-1.44857359e-85  2.13167336e-85]]"
1704,[3.42024374e-43 1.13773461e-43],1.2992507288104674e-85,0.630097811466446,[7.17962936e-44 1.70157104e-43],"[[ 2.12190470e-85 -1.44857359e-85]
 [-1.44857359e-85  2.13167336e-85]]"
1705,[3.42024374e-43 1.13773461e-43],1.2992507288104674e-85,0.5613839137989711,[ 5.38521688e-43 -4.00594114e-43],"[[ 2.12190470e-85 -1.44857359e-85]
 [-1.44857359e-85  2.13167336e-85]]"
1706,[3.42024374e-43 1.13773461e-43],1.2992507288104674e-85,0.5001634554781074,[-1.15990726e-43  2.57613370e-43],"[[ 2.12190470e-85 -1.44857359e-85]
 [-1.44857359e-85  2.13167336e-85]]"
1707,[3.42024374e-43 1.13773461e-43],1.2992507288104674e-85,0.44561925635329663,[-4.50415508e-44  1.13953115e-43],"[[ 2.12190470e-85 -1.44857359e-85]
 [-1.44857359e-85  2.13167336e-85]]"
1708,[3.42024374e-43 1.13773461e-43],1.2992507288104674e-85,0.39702325201477456,[ 2.64834168e-43 -4.18186646e-44],"[[ 2.12190470e-85 -1.44857359e-85]
 [-1.44857359e-85  2.13167336e-85]]"
1709,[3.42024374e-43 1.13773461e-43],1.2992507288104674e-85,0.35372677547717263,[ 2.59392284e-44 -2.44765255e-43],"[[ 2.12190470e-85 -1.44857359e-85]
 [-1.44857359e-85  2.13167336e-85]]"
1710,[3.42024374e-43 1.13773461e-43],1.2992507288104674e-85,0.31515189867222654,[6.92476669e-44 1.74046137e-43],"[[ 2.12190470e-85 -1.44857359e-85]
 [-1.44857359e-85  2.13167336e-85]]"
1711,[3.42024374e-43 1.13773461e-43],1.2992507288104674e-85,0.28078371817549586,[-5.43951964e-44 -1.65829482e-44],"[[ 2.12190470e-85 -1.44857359e-85]
 [-1.44857359e-85  2.13167336e-85]]"
1712,[2.87629177e-43 9.71905133e-44],9.217653959982065e-86,0.44561925635329663,[ 2.87367032e-43 -3.79556739e-43],"[[ 2.12190470e-85 -1.44857359e-85]
 [-1.44857359e-85  2.13167336e-85]]"
1713,[2.87629177e-43 9.71905133e-44],9.217653959982065e-86,0.39702325201477456,[4.66343150e-45 2.72182038e-44],"[[ 2.12190470e-85 -1.44857359e-85]
 [-1.44857359e-85  2.13167336e-85]]"
1714,[2.87629177e-43 9.71905133e-44],9.217653959982065e-86,0.35372677547717263,[-1.62793418e-43 -1.26100420e-43],"[[ 2.12190470e-85 -1.44857359e-85]
 [-1.44857359e-85  2.13167336e-85]]"
1715,[ 1.2483576e-43 -2.8909907e-44],1.6419749681484207e-86,0.5613839137989712,[ 3.90317727e-43 -1.38718335e-43],"[[ 2.12190470e-85 -1.44857359e-85]
 [-1.44857359e-85  2.13167336e-85]]"
1716,[ 1.2483576e-43 -2.8909907e-44],1.6419749681484207e-86,0.5001634554781075,[ 2.57627779e-44 -2.83425498e-44],"[[ 2.12190470e-85 -1.44857359e-85]
 [-1.44857359e-85  2.13167336e-85]]"
1717,[ 1.2483576e-43 -2.8909907e-44],1.6419749681484207e-86,0.44561925635329674,[ 7.14506787e-44 -4.92317755e-44],"[[ 2.12190470e-85 -1.44857359e-85]
 [-1.44857359e-85  2.13167336e-85]]"
1718,[ 1.2483576e-43 -2.8909907e-44],1.6419749681484207e-86,0.3970232520147747,[-1.05241135e-43  1.14877909e-43],"[[ 2.12190470e-85 -1.44857359e-85]
 [-1.44857359e-85  2.13167336e-85]]"
1719,[1.95946253e-44 8.59680019e-44],7.774446686988373e-87,0.6300978114664463,[ 2.65416950e-43 -2.18004062e-43],"[[ 2.12190470e-85 -1.44857359e-85]
 [-1.44857359e-85  2.13167336e-85]]"
1720,[1.95946253e-44 8.59680019e-44],7.774446686988373e-87,0.5613839137989713,[5.04873725e-44 6.34184961e-44],"[[ 9.86006815e-86 -9.89942750e-86]
 [-9.89942750e-86  1.72071883e-85]]"
1721,[1.95946253e-44 8.59680019e-44],7.774446686988373e-87,0.5001634554781076,[ 3.88634825e-44 -4.55413459e-44],"[[ 9.86006815e-86 -9.89942750e-86]
 [-9.89942750e-86  1.72071883e-85]]"
1722,[5.84581078e-44 4.04266560e-44],5.051664880092149e-87,0.7937870063603303,[-1.31401545e-44  1.92726864e-45],"[[ 9.86006815e-86 -9.89942750e-86]
 [-9.89942750e-86  1.72071883e-85]]"
1723,[4.53179533e-44 4.23539246e-44],3.847571821286898e-87,1.2597837858109462,[-2.74427260e-43 -5.26804327e-43],"[[ 9.86006815e-86 -9.89942750e-86]
 [-9.89942750e-86  1.72071883e-85]]"
1724,[4.53179533e-44 4.23539246e-44],3.847571821286898e-87,1.1224009024457542,[ 4.47295225e-43 -1.03833023e-43],"[[ 9.86006815e-86 -9.89942750e-86]
 [-9.89942750e-86  1.72071883e-85]]"
1725,[4.53179533e-44 4.23539246e-44],3.847571821286898e-87,1.0000000000000773,[-3.2178788e-43  2.2670762e-43],"[[ 9.86006815e-86 -9.89942750e-86]
 [-9.89942750e-86  1.72071883e-85]]"
1726,[4.53179533e-44 4.23539246e-44],3.847571821286898e-87,0.8909472522884796,[-2.49627509e-43  2.61712062e-43],"[[ 9.86006815e-86 -9.89942750e-86]
 [-9.89942750e-86  1.72071883e-85]]"
1727,[4.53179533e-44 4.23539246e-44],3.847571821286898e-87,0.7937870063603304,[-5.01335425e-45 -4.07653867e-43],"[[ 9.86006815e-86 -9.89942750e-86]
 [-9.89942750e-86  1.72071883e-85]]"
1728,[4.53179533e-44 4.23539246e-44],3.847571821286898e-87,0.7072223522189796,[ 3.12938574e-43 -1.25875701e-43],"[[ 9.86006815e-86 -9.89942750e-86]
 [-9.89942750e-86  1.72071883e-85]]"
1729,[4.53179533e-44 4.23539246e-44],3.847571821286898e-87,0.6300978114664465,[-3.64695145e-43  2.06160257e-43],"[[ 9.86006815e-86 -9.89942750e-86]
 [-9.89942750e-86  1.72071883e-85]]"
1730,[4.53179533e-44 4.23539246e-44],3.847571821286898e-87,0.5613839137989716,[-2.97494580e-43  1.25456264e-43],"[[ 9.86006815e-86 -9.89942750e-86]
 [-9.89942750e-86  1.72071883e-85]]"
1731,[4.53179533e-44 4.23539246e-44],3.847571821286898e-87,0.5001634554781078,[1.20402802e-43 1.08192196e-44],"[[ 9.86006815e-86 -9.89942750e-86]
 [-9.89942750e-86  1.72071883e-85]]"
1732,[4.53179533e-44 4.23539246e-44],3.847571821286898e-87,0.445619256353297,[ 1.38751599e-43 -2.59426252e-43],"[[ 9.86006815e-86 -9.89942750e-86]
 [-9.89942750e-86  1.72071883e-85]]"
1733,[4.53179533e-44 4.23539246e-44],3.847571821286898e-87,0.3970232520147749,[-2.84255194e-44 -1.39624225e-43],"[[ 9.86006815e-86 -9.89942750e-86]
 [-9.89942750e-86  1.72071883e-85]]"
1734,[4.53179533e-44 4.23539246e-44],3.847571821286898e-87,0.35372677547717296,[-1.23069267e-43  2.19228107e-43],"[[ 9.86006815e-86 -9.89942750e-86]
 [-9.89942750e-86  1.72071883e-85]]"
1735,[4.53179533e-44 4.23539246e-44],3.847571821286898e-87,0.31515189867222687,[-1.08310984e-44  1.18048529e-44],"[[ 9.86006815e-86 -9.89942750e-86]
 [-9.89942750e-86  1.72071883e-85]]"
1736,[4.53179533e-44 4.23539246e-44],3.847571821286898e-87,0.2807837181754962,[-3.81847946e-44  7.83146757e-44],"[[ 9.86006815e-86 -9.89942750e-86]
 [-9.89942750e-86  1.72071883e-85]]"
1737,[4.53179533e-44 4.23539246e-44],3.847571821286898e-87,0.25016348219578183,[-8.97150141e-44  6.20269641e-44],"[[ 9.86006815e-86 -9.89942750e-86]
 [-9.89942750e-86  1.72071883e-85]]"
1738,[4.53179533e-44 4.23539246e-44],3.847571821286898e-87,0.2228824670852326,[6.67760145e-46 1.15840343e-43],"[[ 9.86006815e-86 -9.89942750e-86]
 [-9.89942750e-86  1.72071883e-85]]"
1739,[4.53179533e-44 4.23539246e-44],3.847571821286898e-87,0.19857652163285014,[-1.87671233e-44  4.07601370e-44],"[[ 9.86006815e-86 -9.89942750e-86]
 [-9.89942750e-86  1.72071883e-85]]"
1740,[4.53179533e-44 4.23539246e-44],3.847571821286898e-87,0.176921206317778,[ 2.06048905e-44 -2.86540917e-44],"[[ 4.35154120e-86 -2.52085953e-86]
 [-2.52085953e-86  8.11522331e-86]]"
1741,[4.53179533e-44 4.23539246e-44],3.847571821286898e-87,0.15762746264037533,[-4.40304199e-44  1.36419159e-43],"[[ 4.35154120e-86 -2.52085953e-86]
 [-2.52085953e-86  8.11522331e-86]]"
1742,[4.53179533e-44 4.23539246e-44],3.847571821286898e-87,0.14043775472463652,[-1.42940687e-44 -2.06955496e-44],"[[ 4.35154120e-86 -2.52085953e-86]
 [-2.52085953e-86  8.11522331e-86]]"
1743,[3.10238846e-44 2.16583751e-44],1.431566628501153e-87,0.22288246708523266,[-1.33230977e-44  4.38084081e-44],"[[ 4.35154120e-86 -2.52085953e-86]
 [-2.52085953e-86  8.11522331e-86]]"
1744,[3.10238846e-44 2.16583751e-44],1.431566628501153e-87,0.1985765216328502,[-5.17937743e-44 -2.73248905e-44],"[[ 4.35154120e-86 -2.52085953e-86]
 [-2.52085953e-86  8.11522331e-86]]"
1745,[-2.07698897e-44 -5.66651544e-45],4.634977154239642e-88,0.31515189867222704,[-1.81851666e-45 -6.64199596e-45],"[[ 4.35154120e-86 -2.52085953e-86]
 [-2.52085953e-86  8.11522331e-86]]"
1746,[-2.07698897e-44 -5.66651544e-45],4.634977154239642e-88,0.2807837181754963,[-9.58432823e-45 -4.25708037e-44],"[[ 4.35154120e-86 -2.52085953e-86]
 [-2.52085953e-86  8.11522331e-86]]"
1747,[-2.07698897e-44 -5.66651544e-45],4.634977154239642e-88,0.25016348219578194,[ 7.88403606e-44 -2.44482081e-44],"[[ 4.35154120e-86 -2.52085953e-86]
 [-2.52085953e-86  8.11522331e-86]]"
1748,[-2.07698897e-44 -5.66651544e-45],4.634977154239642e-88,0.22288246708523268,[-3.68901159e-44  7.33748269e-44],"[[ 4.35154120e-86 -2.52085953e-86]
 [-2.52085953e-86  8.11522331e-86]]"
1749,[-2.07698897e-44 -5.66651544e-45],4.634977154239642e-88,0.19857652163285022,[2.87352602e-44 2.07904175e-44],"[[ 4.35154120e-86 -2.52085953e-86]
 [-2.52085953e-86  8.11522331e-86]]"
1750,[7.96537048e-45 1.51239020e-44],2.921795388688264e-88,0.3151518986722271,[4.07704446e-44 5.29590442e-44],"[[ 4.35154120e-86 -2.52085953e-86]
 [-2.52085953e-86  8.11522331e-86]]"
1751,[7.96537048e-45 1.51239020e-44],2.921795388688264e-88,0.28078371817549636,[ 1.36456503e-44 -3.74824033e-44],"[[ 4.35154120e-86 -2.52085953e-86]
 [-2.52085953e-86  8.11522331e-86]]"
1752,[7.96537048e-45 1.51239020e-44],2.921795388688264e-88,0.250163482195782,[1.19538566e-45 1.00170486e-44],"[[ 4.35154120e-86 -2.52085953e-86]
 [-2.52085953e-86  8.11522331e-86]]"
1753,[7.96537048e-45 1.51239020e-44],2.921795388688264e-88,0.22288246708523274,[-1.91308677e-44  2.05432845e-45],"[[ 4.35154120e-86 -2.52085953e-86]
 [-2.52085953e-86  8.11522331e-86]]"
1754,[7.96537048e-45 1.51239020e-44],2.921795388688264e-88,0.19857652163285025,[-1.08332593e-44  5.40158401e-45],"[[ 4.35154120e-86 -2.52085953e-86]
 [-2.52085953e-86  8.11522331e-86]]"
1755,[7.96537048e-45 1.51239020e-44],2.921795388688264e-88,0.17692120631777808,[ 3.28456173e-44 -3.21534285e-44],"[[ 4.35154120e-86 -2.52085953e-86]
 [-2.52085953e-86  8.11522331e-86]]"
1756,[7.96537048e-45 1.51239020e-44],2.921795388688264e-88,0.1576274626403754,[ 1.87669497e-44 -7.19239464e-45],"[[ 4.35154120e-86 -2.52085953e-86]
 [-2.52085953e-86  8.11522331e-86]]"
1757,[7.96537048e-45 1.51239020e-44],2.921795388688264e-88,0.14043775472463657,[3.61280790e-44 7.55468756e-44],"[[ 4.35154120e-86 -2.52085953e-86]
 [-2.52085953e-86  8.11522331e-86]]"
1758,[7.96537048e-45 1.51239020e-44],2.921795388688264e-88,0.12512263168946872,[-5.45373234e-44 -4.78642007e-44],"[[ 4.35154120e-86 -2.52085953e-86]
 [-2.52085953e-86  8.11522331e-86]]"
1759,[7.96537048e-45 1.51239020e-44],2.921795388688264e-88,0.11147766490282698,[4.13563832e-45 2.13895823e-44],"[[ 4.35154120e-86 -2.52085953e-86]
 [-2.52085953e-86  8.11522331e-86]]"
1760,[7.96537048e-45 1.51239020e-44],2.921795388688264e-88,0.09932071923670191,[-6.02074169e-45  5.17745882e-45],"[[1.52664746e-86 1.28019281e-87]
 [1.28019281e-87 1.38140221e-86]]"
1761,[7.96537048e-45 1.51239020e-44],2.921795388688264e-88,0.08848952189924827,[-7.79163244e-45  1.76019184e-44],"[[1.52664746e-86 1.28019281e-87]
 [1.28019281e-87 1.38140221e-86]]"
1762,[7.96537048e-45 1.51239020e-44],2.921795388688264e-88,0.0788394963924504,[ 3.01717975e-45 -1.01154835e-44],"[[1.52664746e-86 1.28019281e-87]
 [1.28019281e-87 1.38140221e-86]]"
1763,[1.09825502e-44 5.00841848e-45],1.4570066522919638e-88,0.12512263168946874,[7.23026345e-45 2.95291347e-45],"[[1.52664746e-86 1.28019281e-87]
 [1.28019281e-87 1.38140221e-86]]"
1764,[1.09825502e-44 5.00841848e-45],1.4570066522919638e-88,0.11147766490282701,[2.13034950e-45 1.56057511e-44],"[[1.52664746e-86 1.28019281e-87]
 [1.28019281e-87 1.38140221e-86]]"
1765,[1.09825502e-44 5.00841848e-45],1.4570066522919638e-88,0.09932071923670194,[8.36342792e-45 1.09077258e-44],"[[1.52664746e-86 1.28019281e-87]
 [1.28019281e-87 1.38140221e-86]]"
1766,[1.09825502e-44 5.00841848e-45],1.4570066522919638e-88,0.08848952189924829,[ 5.31106529e-45 -6.52732238e-45],"[[1.52664746e-86 1.28019281e-87]
 [1.28019281e-87 1.38140221e-86]]"
1767,[1.09825502e-44 5.00841848e-45],1.4570066522919638e-88,0.07883949639245041,[7.63403440e-45 2.40488999e-44],"[[1.52664746e-86 1.28019281e-87]
 [1.28019281e-87 1.38140221e-86]]"
1768,[1.09825502e-44 5.00841848e-45],1.4570066522919638e-88,0.07024183268265577,[ 8.27349736e-45 -7.18728566e-45],"[[1.52664746e-86 1.28019281e-87]
 [1.28019281e-87 1.38140221e-86]]"
1769,[1.09825502e-44 5.00841848e-45],1.4570066522919638e-88,0.06258176782431445,[-3.33454564e-45 -2.02628625e-44],"[[1.52664746e-86 1.28019281e-87]
 [1.28019281e-87 1.38140221e-86]]"
1770,[1.09825502e-44 5.00841848e-45],1.4570066522919638e-88,0.05575705408642423,[-2.56889619e-45 -3.14886066e-45],"[[1.52664746e-86 1.28019281e-87]
 [1.28019281e-87 1.38140221e-86]]"
1771,[8.41365405e-45 1.85955782e-45],7.424752968295348e-89,0.0884895218992483,[ 6.51959798e-45 -3.75290494e-45],"[[1.52664746e-86 1.28019281e-87]
 [1.28019281e-87 1.38140221e-86]]"
1772,[8.41365405e-45 1.85955782e-45],7.424752968295348e-89,0.07883949639245043,[-2.19104766e-46 -6.39986569e-45],"[[1.52664746e-86 1.28019281e-87]
 [1.28019281e-87 1.38140221e-86]]"
1773,[8.41365405e-45 1.85955782e-45],7.424752968295348e-89,0.07024183268265578,[ 6.92183883e-45 -1.49913941e-44],"[[1.52664746e-86 1.28019281e-87]
 [1.28019281e-87 1.38140221e-86]]"
1774,[8.41365405e-45 1.85955782e-45],7.424752968295348e-89,0.06258176782431446,[-4.74744223e-45  7.53455911e-45],"[[1.52664746e-86 1.28019281e-87]
 [1.28019281e-87 1.38140221e-86]]"
1775,[8.41365405e-45 1.85955782e-45],7.424752968295348e-89,0.05575705408642424,[ 1.71103090e-46 -4.21943599e-45],"[[1.52664746e-86 1.28019281e-87]
 [1.28019281e-87 1.38140221e-86]]"
1776,[8.41365405e-45 1.85955782e-45],7.424752968295348e-89,0.049676594133995985,[ 5.73188458e-46 -1.98303750e-45],"[[1.52664746e-86 1.28019281e-87]
 [1.28019281e-87 1.38140221e-86]]"
1777,[8.41365405e-45 1.85955782e-45],7.424752968295348e-89,0.044259225046730306,[-6.88537226e-46  1.32154468e-44],"[[1.52664746e-86 1.28019281e-87]
 [1.28019281e-87 1.38140221e-86]]"
1778,[8.41365405e-45 1.85955782e-45],7.424752968295348e-89,0.039432634943798776,[7.55242332e-45 1.04193202e-44],"[[1.52664746e-86 1.28019281e-87]
 [1.28019281e-87 1.38140221e-86]]"
1779,[8.41365405e-45 1.85955782e-45],7.424752968295348e-89,0.03513239775366949,[-5.71727379e-45 -4.06526744e-46],"[[1.52664746e-86 1.28019281e-87]
 [1.28019281e-87 1.38140221e-86]]"
1780,[2.69638025e-45 1.45303108e-45],9.381765788714056e-90,0.05575705408642426,[ 4.01898038e-45 -2.09265820e-45],"[[8.10373589e-87 1.72478845e-87]
 [1.72478845e-87 1.58841151e-87]]"
1781,[2.69638025e-45 1.45303108e-45],9.381765788714056e-90,0.049676594133996,[-3.38376259e-45  1.88530788e-45],"[[8.10373589e-87 1.72478845e-87]
 [1.72478845e-87 1.58841151e-87]]"
1782,[2.69638025e-45 1.45303108e-45],9.381765788714056e-90,0.04425922504673032,[-9.72513245e-47  1.52780915e-45],"[[8.10373589e-87 1.72478845e-87]
 [1.72478845e-87 1.58841151e-87]]"
1783,[2.69638025e-45 1.45303108e-45],9.381765788714056e-90,0.03943263494379879,[2.10337661e-45 1.32020564e-45],"[[8.10373589e-87 1.72478845e-87]
 [1.72478845e-87 1.58841151e-87]]"
1784,[2.69638025e-45 1.45303108e-45],9.381765788714056e-90,0.035132397753669505,[9.26612459e-47 2.15886054e-45],"[[8.10373589e-87 1.72478845e-87]
 [1.72478845e-87 1.58841151e-87]]"
1785,[2.69638025e-45 1.45303108e-45],9.381765788714056e-90,0.03130111324493538,[2.01584811e-45 5.83170032e-46],"[[8.10373589e-87 1.72478845e-87]
 [1.72478845e-87 1.58841151e-87]]"
1786,[2.69638025e-45 1.45303108e-45],9.381765788714056e-90,0.027887640839143562,[2.13350599e-45 7.10514214e-46],"[[8.10373589e-87 1.72478845e-87]
 [1.72478845e-87 1.58841151e-87]]"
1787,[2.69638025e-45 1.45303108e-45],9.381765788714056e-90,0.024846416978441026,[3.87472705e-45 1.82586579e-45],"[[8.10373589e-87 1.72478845e-87]
 [1.72478845e-87 1.58841151e-87]]"
1788,[2.69638025e-45 1.45303108e-45],9.381765788714056e-90,0.02213684693615415,[-3.43059113e-45 -5.73537252e-46],"[[8.10373589e-87 1.72478845e-87]
 [1.72478845e-87 1.58841151e-87]]"
1789,[-7.34210878e-46  8.79493825e-46],1.3125750006084363e-90,0.03513239775366952,[8.28640701e-45 3.74845708e-45],"[[8.10373589e-87 1.72478845e-87]
 [1.72478845e-87 1.58841151e-87]]"
1790,[-7.34210878e-46  8.79493825e-46],1.3125750006084363e-90,0.03130111324493539,[-5.03700887e-45 -2.23898956e-45],"[[8.10373589e-87 1.72478845e-87]
 [1.72478845e-87 1.58841151e-87]]"
1791,[-7.34210878e-46  8.79493825e-46],1.3125750006084363e-90,0.027887640839143565,[-2.19295542e-45  7.14758622e-48],"[[8.10373589e-87 1.72478845e-87]
 [1.72478845e-87 1.58841151e-87]]"
1792,[-7.34210878e-46  8.79493825e-46],1.3125750006084363e-90,0.02484641697844103,[-2.19035942e-46 -5.96990473e-47],"[[8.10373589e-87 1.72478845e-87]
 [1.72478845e-87 1.58841151e-87]]"
1793,[-7.34210878e-46  8.79493825e-46],1.3125750006084363e-90,0.022136846936154152,[-3.07030323e-45 -6.72154855e-46],"[[8.10373589e-87 1.72478845e-87]
 [1.72478845e-87 1.58841151e-87]]"
1794,[-7.34210878e-46  8.79493825e-46],1.3125750006084363e-90,0.019722762952095668,[-2.64330547e-45 -3.42966575e-46],"[[8.10373589e-87 1.72478845e-87]
 [1.72478845e-87 1.58841151e-87]]"
1795,[-7.34210878e-46  8.79493825e-46],1.3125750006084363e-90,0.0175719414597053,[ 1.61045286e-46 -3.17125078e-46],"[[8.10373589e-87 1.72478845e-87]
 [1.72478845e-87 1.58841151e-87]]"
1796,[-5.73165592e-46  5.62368746e-46],6.447774024749412e-91,0.027887640839143572,[ 1.21589109e-45 -3.88739923e-46],"[[8.10373589e-87 1.72478845e-87]
 [1.72478845e-87 1.58841151e-87]]"
1797,[6.42725496e-46 1.73628823e-46],4.432430312294154e-91,0.04425922504673036,[3.22332585e-45 1.58649124e-45],"[[8.10373589e-87 1.72478845e-87]
 [1.72478845e-87 1.58841151e-87]]"
1798,[6.42725496e-46 1.73628823e-46],4.432430312294154e-91,0.039432634943798825,[-7.58077179e-45 -3.58173704e-45],"[[8.10373589e-87 1.72478845e-87]
 [1.72478845e-87 1.58841151e-87]]"
1799,[6.42725496e-46 1.73628823e-46],4.432430312294154e-91,0.03513239775366953,[-2.87241143e-46 -6.70001858e-47],"[[8.10373589e-87 1.72478845e-87]
 [1.72478845e-87 1.58841151e-87]]"
1800,[3.55484353e-46 1.06628637e-46],1.3773879134927407e-91,0.055757054086424326,[1.72201250e-45 8.91872577e-46],"[[3.32120164e-88 2.43836675e-88]
 [2.43836675e-88 2.06655134e-88]]"
1801,[3.55484353e-46 1.06628637e-46],1.3773879134927407e-91,0.04967659413399606,[-1.98507258e-46  3.70744909e-47],"[[3.32120164e-88 2.43836675e-88]
 [2.43836675e-88 2.06655134e-88]]"
1802,[1.56977095e-46 1.43703128e-46],4.529239738085274e-92,0.07883949639245057,[1.16407055e-45 1.14857294e-45],"[[3.32120164e-88 2.43836675e-88]
 [2.43836675e-88 2.06655134e-88]]"
